School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,Cluster,Gifted
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,0.104883993,1.663416196,15,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,0.943955933,1.991992235,13,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,0.384574639,-0.308040036,4,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,-1.311450871,-1.038993882,2,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.141233171,0.455289454,5,0
8,2,43,40.0,2.0,3,16,1,2,25.0,25.0,1.593917212,1.949572789,6,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.464051847,-0.665423048,4,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.827222857,-0.665423048,17,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.141233171,0.455289454,5,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,1.109689198,0.08171862,10,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,1.432507874,1.762787372,6,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.181585505,-0.478637631,12,0
8,2,43,40.0,2.0,3,16,2,1,25.0,25.0,-0.181585505,-0.478637631,12,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.625461185,0.455289454,10,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-1.472860209,-1.225779299,2,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,-1.795678885,-1.038993882,14,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.504404181,-0.665423048,12,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.141233171,-0.291852214,4,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.625461185,1.389216538,13,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.005736105,-0.810246457,2,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.801642375,-1.738653856,3,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.960823629,-1.181609417,14,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,-0.846554851,-0.810246457,8,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-0.528192343,-0.810246457,8,0
8,3,44,30.0,1.0,4,22,2,1,27.27,18.18,0.426895181,-0.067520538,4,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.745257689,1.046568341,1,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.324098613,-1.552972376,7,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-0.050648581,0.118160942,0,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,-1.005736105,-0.624564978,17,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-0.209829835,-0.624564978,12,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.745257689,1.4179313,13,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.108532673,-0.067520538,0,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,-0.050648581,-0.067520538,0,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.904438943,1.23224982,1,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,0.426895181,0.860886861,15,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,1.54116396,0.860886861,9,0
8,3,44,30.0,1.0,4,22,2,1,27.27,18.18,0.586076435,1.60361278,13,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,1.700345214,1.23224982,6,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.904438943,0.860886861,1,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.586076435,-0.624564978,4,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.108532673,-0.253202018,4,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.499770379,0.197347822,10,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.343592135,-0.986739108,8,0
8,4,45,30.0,1.0,4,18,2,1,16.67,11.11,-0.343592135,1.381434751,15,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.499770379,-1.28276084,16,1
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.062471297,-0.394695643,12,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-1.468075488,0.197347822,17,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,2.467616246,1.973478215,6,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.780891217,-0.690717375,16,1
8,4,45,30.0,1.0,4,18,1,2,16.67,11.11,-1.18695465,-0.986739108,2,0
8,4,45,30.0,1.0,4,18,2,1,16.67,11.11,1.062012055,1.677456483,13,0
8,4,45,30.0,1.0,4,18,2,1,16.67,11.11,-1.468075488,0.197347822,17,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.218649541,0.789391286,15,0
8,4,45,30.0,1.0,4,18,1,2,16.67,11.11,0.218649541,1.085413018,15,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-1.468075488,-0.690717375,2,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.343592135,-0.394695643,12,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.218649541,-0.690717375,4,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.499770379,-0.986739108,16,1
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.218649541,-0.394695643,4,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.838864508,0.671162018,1,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,1.650074142,0.21683696,9,0
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,1.041666916,1.352649606,13,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.175147535,-0.237488099,0,0
8,5,46,30.0,1.0,5,22,2,2,22.73,9.09,-1.189159577,-1.146138216,2,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.433259691,0.898324548,15,0
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,-2.000369211,-1.373300745,14,0
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,-0.580752352,-0.918975687,8,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.175147535,0.671162018,11,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.78355476,-0.01032557,17,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-1.594764394,-1.146138216,14,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.230457282,-0.918975687,4,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-1.797566802,-1.827625804,3,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.636062099,1.352649606,13,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.433259691,1.125487077,15,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.433259691,-0.918975687,4,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.230457282,1.125487077,15,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.230457282,-0.237488099,4,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.433259691,-0.01032557,4,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.580752352,-0.237488099,0,0
8,5,46,30.0,1.0,5,22,2,2,22.73,9.09,1.041666916,-0.01032557,10,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,1.244469325,1.579812135,13,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-2.13784337,-0.881698285,14,0
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,0.209592487,0.275530714,5,0
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,-0.083836995,0.275530714,5,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.209592487,-0.303083785,4,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.209592487,0.275530714,5,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.796451452,-1.171005535,16,1
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,0.503021969,0.275530714,10,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-0.964125441,2.011374212,15,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.796451452,0.275530714,10,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-1.257554924,-1.460312784,7,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.503021969,-0.592391035,4,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.209592487,0.275530714,5,0
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,-1.550984406,-0.881698285,2,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,1.089880934,1.722066963,13,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,1.089880934,-1.749620034,16,1
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.209592487,0.854145213,15,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.796451452,0.275530714,10,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.796451452,1.143452463,1,0
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,0.209592487,0.854145213,15,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.503021969,-0.592391035,4,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-2.13784337,-0.881698285,14,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.300379143,-0.224681966,0,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,1.47458852,1.059214982,9,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.573451091,-0.43866479,12,0
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,0.518836701,-0.652647615,4,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.573451091,-0.010699141,0,0
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,-1.119594987,-1.080613264,2,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-1.392666935,-1.294596089,2,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,1.884196442,0.845232157,9,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.846523039,-1.080613264,8,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.436915117,-0.652647615,12,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.573451091,-0.86663044,8,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.573451091,0.203283683,11,0
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,1.47458852,2.129129105,6,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.300379143,-0.010699141,0,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,1.747660468,1.91514628,6,0
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,0.518836701,1.059214982,1,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.573451091,-0.224681966,0,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,0.518836701,0.203283683,10,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,0.245764753,0.417266508,5,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-1.119594987,-1.294596089,2,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.090869599,-1.399117207,7,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.223538852,0.609871603,5,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.278642235,-1.399117207,7,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.035766216,-1.147993605,8,0
9,1,49,30.0,1.0,3,21,2,2,9.52,19.05,-2.029732779,-0.896870004,14,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-0.903096963,-0.645746403,17,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.223538852,0.107624401,5,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,1.537947304,0.860995204,9,0
9,1,49,30.0,1.0,3,21,2,2,9.52,19.05,0.411311488,-0.896870004,4,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-0.15200642,0.860995204,15,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-0.339779055,-0.394622802,12,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.599084124,-0.143499201,4,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.599084124,0.107624401,10,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.466414871,-1.147993605,2,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.599084124,0.860995204,1,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.599084124,1.614366008,13,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,1.162402032,1.865489609,13,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.599084124,1.112118805,1,0
9,1,49,30.0,1.0,3,21,1,2,9.52,19.05,-1.278642235,-0.896870004,2,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.411311488,0.358748002,5,0
9,1,49,30.0,1.0,3,21,1,2,9.52,19.05,1.537947304,0.609871603,9,0
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,-0.047057967,0.547003289,5,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,1.129391197,-0.273501645,10,0
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,-1.458796963,-0.820504934,2,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.047057967,0.547003289,5,0
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,0.423521699,-0.820504934,4,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.047057967,0.0,0,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.517637632,-1.094006578,8,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297,-1.367508223,7,0
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,-0.047057967,-0.547003289,12,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,2.070550528,1.641009868,6,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,0.658811531,1.094006578,1,0
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,-0.988217297,-0.273501645,17,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297,-0.273501645,17,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,1.599970862,0.820504934,9,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,1.129391197,1.914511512,13,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,0.188231866,0.0,5,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297,-0.820504934,2,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,0.658811531,1.641009868,13,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.282347799,-0.820504934,12,0
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,-1.458796963,-1.094006578,2,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-1.312395512,-1.064748749,2,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-1.15490805,-0.721742441,2,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.209983282,-0.207232978,0,0
9,3,51,20.0,0.0,4,24,1,2,29.17,4.17,0.892428948,0.993289102,1,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.419966564,0.307276485,5,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.524958205,-2.093767675,7,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,1.049916409,0.993289102,1,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.05249582,0.650282793,5,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.734941487,-0.035729824,10,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.997420589,-1.064748749,2,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.839933128,-0.893245595,8,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,1.364891332,1.679301719,6,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.892428948,1.164792256,1,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.839933128,-0.893245595,8,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,1.364891332,1.507798564,6,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.524958205,-0.721742441,12,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.734941487,0.478779639,10,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.209983282,-0.207232978,0,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.05249582,0.13577333,0,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-2.25732028,-1.236251903,14,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.104991641,-0.207232978,4,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,1.522378794,1.164792256,6,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.997420589,-0.721742441,2,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.892428948,0.993289102,1,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.230428612,0.17442057,0,0
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,1.613000283,1.627925319,6,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.460857224,-0.11628038,0,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.230428612,0.75582247,15,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-1.613000283,-1.279084179,14,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-1.382571671,-1.569785129,7,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,1.152143059,0.46512152,10,0
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,-0.921714447,-0.69768228,17,0
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,1.613000283,1.627925319,6,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.921714447,-1.569785129,7,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.691285835,-0.11628038,17,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.691285835,1.04652342,1,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-1.152143059,-0.98838323,2,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.691285835,-0.11628038,10,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.0,0.75582247,15,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.0,-0.11628038,0,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-1.382571671,-0.11628038,17,0
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,0.691285835,0.46512152,10,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.691285835,-1.279084179,8,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.460857224,-0.40698133,4,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,1.613000283,1.627925319,6,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,0.230428612,-0.11628038,4,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,1.382571671,1.337224369,6,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.230428612,-0.11628038,0,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-0.691285835,-1.279084179,8,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,1.774823935,0.17813696,9,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.084515425,0.17813696,5,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-1.774823935,-2.271246244,3,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-0.92966968,-0.489876641,17,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-0.760638829,-0.26720544,17,0
9,5,53,30.0,1.0,5,20,2,1,5.0,20.0,-1.098700531,-1.380561442,7,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.422577127,0.17813696,5,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.591607978,0.846150561,1,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-0.084515425,0.17813696,0,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,0.591607978,-0.712547841,4,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.760638829,0.846150561,1,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-1.943854786,-1.157890242,14,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.084515425,0.846150561,15,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.591607978,1.068821762,1,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-0.253546276,-0.712547841,12,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,1.436762233,1.514164162,6,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.422577127,0.623479361,5,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.92966968,1.514164162,13,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-1.098700531,-0.935219041,2,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.253546276,-0.04453424,4,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.264867308,-0.14073765,4,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,0.982572271,1.223334954,1,0
9,6,54,30.0,1.0,6,21,1,2,38.1,9.52,0.982572271,0.99598952,1,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,1.700277234,-1.050119385,16,1
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.623719789,0.99598952,1,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.452837655,-0.822773951,12,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-0.811690137,-1.732155687,7,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-1.170542618,-0.822773951,2,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.811690137,-0.368083084,17,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-2.067673822,-1.504810253,3,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,0.982572271,1.678025822,13,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-1.170542618,-0.595428518,17,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.80314603,0.99598952,1,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.452837655,-0.595428518,12,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.982572271,0.313953218,10,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-1.170542618,-0.822773951,2,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,0.623719789,0.541298652,10,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.982572271,1.223334954,1,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.085441067,0.541298652,5,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-0.093985174,0.768644086,15,0
9,6,54,30.0,1.0,6,21,1,2,38.1,9.52,-0.811690137,-0.822773951,8,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,1.747670653,0.2586159,9,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.865668641,-1.219189244,8,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.845670876,-1.588640531,3,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-0.702334935,-0.110835386,17,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.767668417,0.628067187,1,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.68233717,-1.773366174,3,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.355669759,-0.849737958,2,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.212333818,0.443341543,11,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,0.604334712,1.182244116,1,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.931002123,0.2586159,10,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.2776673,-0.665012315,4,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.931002123,1.182244116,1,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,1.257669535,0.81279283,9,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.539001229,-0.665012315,12,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.767668417,0.443341543,10,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.539001229,-1.403914888,8,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.931002123,1.551695402,13,0
9,6,55,20.0,0.0,6,20,1,2,30.0,5.0,-0.212333818,0.073890257,0,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,0.114333594,1.182244116,15,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.375667523,0.2586159,11,0
