School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,Weighted_Score,Cluster,Gifted_Prob,Gifted
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,-0.9634382,-0.177553066,-0.7276726598,0,0.09868126116529775,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.293504703,-1.745944312,-0.7292365856999999,0,0.09817410606487073,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.716863096,-0.771527438,-0.7332623986,0,0.09687921498368363,0
4,3,20,,,4,22,1,1,13.64,13.64,-0.813275675,-0.547905116,-0.7336645073,0,0.0967507140807363,0
1,5,5,30.0,1.0,5,20,1,1,36.84,5.2,-0.901321784,-0.342666472,-0.7337251904,0,0.09673133487709598,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,-0.747156979,-0.704329068,-0.7343086056999999,0,0.09654519645913859,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.591449698,-1.072846964,-0.7358688778,0,0.09604895454296924,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-0.866775041,-0.439301368,-0.7385329391,0,0.09520689294819744,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.942464845,-0.269212122,-0.7404890281,0,0.0945927969836484,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.735676174,-0.760792392,-0.7432110394,0,0.09374411736894185,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.867597135,-0.460383813,-0.7454331384,0,0.09305634219400913,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.658365902,-0.95962362,-0.7487432173999999,0,0.09204016999330068,0
6,2,30,30.0,1.0,4,23,1,2,8.7,13.04,-0.846952896,-0.520001286,-0.7488674129999999,0,0.09200223646389977,0
3,2,13,,,4,22,1,1,40.9,13.64,-0.681943128,-0.916877071,-0.7524233109,0,0.0909220574861833,0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.75909291,-0.736986129,-0.7524608757,0,0.09091070720718988,0
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-0.765853149,-0.742611645,-0.7588806978,0,0.08898948589975256,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297,-0.273501645,-0.7738026014,0,0.08466406895431647,0
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,-0.988217297,-0.273501645,-0.7738026014,0,0.08466406895431647,0
4,1,18,30.0,1.0,3,25,1,2,20.0,8.0,-1.128921574,0.040033375,-0.7782350893,0,0.0834162492712507,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.827222857,-0.665423048,-0.7786829142999999,0,0.08329110799296328,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.925473444,-0.447780274,-0.7821654929999999,0,0.08232370826980154,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-0.623480583,-1.170901678,-0.7877069114999999,0,0.08080535948055818,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-0.623480583,-1.170901678,-0.7877069114999999,0,0.08080535948055818,0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,-0.81311451,-0.73557699,-0.7898532540000001,0,0.08022411735826417,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,-0.612363012,-1.216023005,-0.7934610098999999,0,0.07925566405456211,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.726990253,-0.953036643,-0.7948041699999999,0,0.07889783361580957,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,-1.059396706,-0.179519363,-0.7954335030999999,0,0.07873067937035567,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-0.92966968,-0.489876641,-0.7977317683,0,0.07812298096940658,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.539001229,-1.403914888,-0.7984753267,0,0.07792728817373173,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.615941591,-1.224480941,-0.798503396,0,0.07791990952888092,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,-0.797663402,-0.807837135,-0.8007155218999998,0,0.07734039989677315,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.635926857,-1.202761637,-0.8059772909999999,0,0.07597772988094055,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,-0.838525492,-0.753075497,-0.8128904934999999,0,0.07422070091813757,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.75909291,-0.941211201,-0.8137283972999999,0,0.07401028680368314,0
9,6,54,30.0,1.0,6,21,1,2,38.1,9.52,-0.811690137,-0.822773951,-0.8150152811999999,0,0.07368818794273534,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-0.873645765,-0.691124903,-0.8188895063999999,0,0.07272622846738694,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-0.781188797,-0.914378856,-0.8211458146999999,0,0.07217131082075245,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-0.903096963,-0.645746403,-0.825891795,0,0.07101674129669126,0
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,-1.161941086,-0.058545084,-0.8309222853999999,0,0.06981150305305318,0
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,-0.722410814,-1.086363109,-0.8315965025000001,0,0.0696514071551175,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.858999744,-0.771527438,-0.8327580522,0,0.06937638422264616,0
3,2,13,,,4,22,2,1,40.9,13.64,-0.914543885,-0.647926464,-0.8345586586999999,0,0.06895202590221232,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,-0.846554851,-0.810246457,-0.8356623327999999,0,0.06869310044125757,0
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,-0.650345024,-1.269455917,-0.8360782919,0,0.06859574776884643,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.765853149,-1.030074218,-0.8451194697,0,0.06651090200300723,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-1.019263242,-0.439301368,-0.8452746797999999,0,0.06647562771072049,0
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,-0.921714447,-0.69768228,-0.8545047969,0,0.06440875260696205,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.839933128,-0.893245595,-0.8559268681,0,0.06409565320949022,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.839933128,-0.893245595,-0.8559268681,0,0.06409565320949022,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068781,-0.370933017,-0.8561280518,0,0.06405147236371359,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068781,-0.370933017,-0.8561280518,0,0.06405147236371359,0
1,5,5,30.0,1.0,5,20,1,2,36.84,5.2,-0.765408181,-1.082514538,-0.8605400880999999,0,0.06308963966165003,0
6,4,32,30.0,1.0,5,23,2,2,26.09,26.09,-0.966933507,-0.618856306,-0.8625103466999999,0,0.06266446205541402,0
4,3,20,,,4,22,1,1,13.64,13.64,-0.813275675,-0.994346321,-0.8675968688,0,0.06157907156233663,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-0.691285835,-1.279084179,-0.8676253381999999,0,0.06157304606707358,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.691285835,-1.279084179,-0.8676253381999999,0,0.06157304606707358,0
4,3,20,,,4,22,2,1,13.64,13.64,-1.219913512,-0.10146391,-0.8843786314,0,0.05812088514346849,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,-1.005736105,-0.624564978,-0.8913847668999999,0,0.05673146953350211,0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,-0.867597135,-0.960801001,-0.8955582948,0,0.05591862316951657,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,-0.66679675,-1.436154906,-0.8976041968,0,0.05552415162499346,0
4,2,19,30.0,1.0,4,22,2,2,22.73,9.09,-0.781188797,-1.214622659,-0.9112189555999999,0,0.05296477348410703,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.997420589,-0.721742441,-0.9147171445999999,0,0.05232528040022131,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.846523039,-1.080613264,-0.9167501065,0,0.051956982739105886,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.004996248,-0.736986129,-0.9245932123,0,0.05055883157027722,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.103267589,-0.520001286,-0.9282876981,0,0.04991258175376321,0
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,-1.001136393,-0.771527438,-0.9322537064999998,0,0.049227507570035085,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,-1.190263358,-0.336598806,-0.9341639923999999,0,0.04890070604329785,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.68630615,-1.513188513,-0.9343708588999999,0,0.04886543955533446,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.75909291,-1.349661345,-0.9362634404999999,0,0.04854390603458909,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297,-0.820504934,-0.9379035881,0,0.0482668757358983,0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-0.866413565,-1.106817678,-0.9385347988999999,0,0.04816065908338963,0
7,5,38,30.0,1.0,5,21,1,2,23.8,9.5,-1.064068781,-0.659436474,-0.9426790889,0,0.04746874722770158,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.005736105,-0.810246457,-0.9470892106,0,0.046742780719761366,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.164640739,-0.447780274,-0.9495825994999999,0,0.04633699630986776,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-0.9634382,-0.921584964,-0.9508822292,0,0.04612681353438662,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,-0.840701762,-1.216023005,-0.9532981349,0,0.04573849780069551,0
3,2,13,,,4,22,2,2,40.9,13.64,-0.914543885,-1.051352375,-0.9555864319999998,0,0.045373550523185126,0
7,2,35,30.0,1.0,3,21,2,2,14.29,4.76,-0.603408159,-1.780458168,-0.9565231616999998,0,0.045224954425334404,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,-1.048176155,-0.754131295,-0.9599626969999999,0,0.044683278838027175,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.97834901,-0.9311703,-0.9641953969999999,0,0.04402513649362887,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-1.468075488,0.197347822,-0.968448495,0,0.04337309780280957,0
8,4,45,30.0,1.0,4,18,2,1,16.67,11.11,-1.468075488,0.197347822,-0.968448495,0,0.04337309780280957,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.635926857,-1.745944312,-0.9689320934999999,0,0.043299541224152444,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,-0.783918998,-1.406089716,-0.9705702133999999,0,0.04305125868550092,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.865668641,-1.219189244,-0.9717248219,0,0.042877073319756605,0
1,4,4,40.0,2.0,5,21,1,1,33.33,4.76,-1.190263358,-0.493678249,-0.9812878252999999,0,0.041459930651209356,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,-0.787682673,-1.442685956,-0.9841836579000001,0,0.041039666128544997,0
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,-1.272221756,-0.313891249,-0.9847226039,0,0.04096189948373452,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,-1.00623059,-0.949081449,-0.9890858476999999,0,0.04033745914038674,0
2,3,8,50.0,2.0,4,19,2,2,10.53,78.95,-1.00623059,-0.949081449,-0.9890858476999999,0,0.04033745914038674,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.524958205,-2.093767675,-0.995601046,0,0.039421911759774206,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-1.170542618,-0.595428518,-0.998008388,0,0.03908866387847761,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-1.382571671,-0.11628038,-1.0026842836999998,0,0.038449050733218595,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-0.781464665,-1.52030285,-1.0031161204999999,0,0.03839048693198387,0
5,4,24,20.0,0.0,4,19,2,1,5.26,0.0,-1.324239645,-0.261711453,-1.0054811874,0,0.03807125566516974,0
1,5,5,30.0,1.0,5,20,1,1,36.84,5.2,-1.037235386,-0.934544925,-1.0064282477,0,0.03794413633845558,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-1.034574989,-0.95962362,-1.0120895783,0,0.03719266585282784,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.606272697,-1.961635378,-1.0128815012999999,0,0.037088689849103684,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.997420589,-1.064748749,-1.0176190369999998,0,0.03647245829466331,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-1.15490805,-0.721742441,-1.0249583673,0,0.035537120297226985,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-1.105726471,-0.842373413,-1.0267205536,0,0.03531599029292429,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,-1.059396706,-0.964916577,-1.0310526673,0,0.03477796453800982,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-1.161941086,-0.72595904,-1.0311464721999999,0,0.03476640187694345,0
2,1,6,40.0,2.0,3,22,2,2,13.64,77.27,-1.069040512,-0.951146707,-1.0336723705,0,0.03445643560429066,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.037308105,-1.031183181,-1.0354706277999999,0,0.034237379971279354,0
3,2,13,,,4,22,2,1,40.9,13.64,-0.798243507,-1.58925359,-1.0355465319,0,0.034228163139223805,0
3,2,13,,,4,22,2,2,40.9,13.64,-1.030844263,-1.051352375,-1.0369966966,0,0.034052530304702275,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.808080145,-1.600490447,-1.0458032356,0,0.033004394185522964,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,-1.173935688,-0.753075497,-1.0476776307,0,0.03278534410931307,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.241065054,-0.599068324,-1.048466035,0,0.032693625920214416,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-1.098700531,-0.935219041,-1.049656084,0,0.03255564995252849,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.164640739,-0.802916354,-1.0561234234999999,0,0.031815556331931026,0
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,-1.047089831,-1.086363109,-1.0588718144,0,0.03150596935521367,0
1,3,3,20.0,0.0,6,21,2,1,19.05,9.52,-1.048176155,-1.098408625,-1.063245896,0,0.031019233250031204,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-1.170542618,-0.822773951,-1.0662120179,0,0.030693301391044286,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-1.170542618,-0.822773951,-1.0662120179,0,0.030693301391044286,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,-0.882356813,-1.510488844,-1.0707964223,0,0.03019602892880549,0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,-1.153596998,-0.882755255,-1.0723444751,0,0.030029872149841676,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,-1.040720049,-1.163219674,-1.0774699365,0,0.02948601243053115,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-0.811690137,-1.732155687,-1.087829802,0,0.02841561299639692,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-1.191521188,-0.866415499,-1.0939894813,0,0.027797082850979905,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-1.069970656,-1.151874838,-1.0945419105999998,0,0.027742250490401157,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-1.108544103,-1.064500757,-1.0953310992,0,0.02766409954157392,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-1.179388675,-0.910932086,-1.0988516982999998,0,0.02731805103193252,0
7,2,35,30.0,1.0,3,21,2,1,14.29,4.76,-1.179388675,-0.910932086,-1.0988516982999998,0,0.02731805103193252,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297,-1.367508223,-1.1020045748,0,0.027011703844674034,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,-1.178422896,-0.92626996,-1.1027770152,0,0.02693715864900569,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-1.152143059,-0.98838323,-1.1030151102999999,0,0.026914221191565182,0
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,-1.119594987,-1.080613264,-1.1079004701,0,0.026447730540973362,0
5,6,26,30.0,1.0,5,22,2,1,4.54,9.09,-1.241065054,-0.815125753,-1.1132832636999999,0,0.0259428063765276,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,-1.152756482,-1.026792978,-1.1149674308,0,0.025786752749316938,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068781,-1.236443389,-1.1157811633999999,0,0.02571167918685078,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.921714447,-1.569785129,-1.1161356516,0,0.025679040986873295,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-1.047089831,-1.283883674,-1.1181279839,0,0.025496349942810848,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-1.272221756,-0.764256954,-1.1198323154,0,0.025341068049400905,0
8,4,45,30.0,1.0,4,18,1,2,16.67,11.11,-1.18695465,-0.986739108,-1.1268899874,0,0.024707746737430338,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,-1.472353741,-0.321196857,-1.1270066758,0,0.024697405792492598,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.998071365,-1.432277926,-1.1283333333,0,0.02458013202758524,0
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,-1.284640231,-0.782461996,-1.1339867605,0,0.02408641005869846,0
4,3,20,,,4,22,1,1,13.64,13.64,-1.016594593,-1.440787526,-1.1438524729,0,0.02324778957965169,0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,-1.651570451,0.040033375,-1.1440893032,0,0.023228010900581592,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,-1.410784076,-0.524330432,-1.1448479828,0,0.02316476044971111,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-1.172196998,-1.085930607,-1.1463170806999998,0,0.02304275852729834,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,-1.162384532,-1.124188999,-1.1509258721,0,0.022664058361786393,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-1.367563164,-0.651558364,-1.1527617239999999,0,0.022514899280804312,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,-1.178422896,-1.098408625,-1.1544186147,0,0.022381100263733845,0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,-1.353432699,-0.697797011,-1.1567419926,0,0.022194782069917644,0
5,1,21,30.0,1.0,3,21,2,1,23.81,23.81,-1.175496496,-1.121619444,-1.1593333804,0,0.02198875118751136,0
7,1,34,30.0,1.0,3,23,1,2,8.7,4.35,-1.164640739,-1.158052434,-1.1626642475,0,0.021726658852584676,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-1.266295547,-0.92149987,-1.1628568438999998,0,0.021711597563762793,0
9,1,49,30.0,1.0,3,21,1,2,9.52,19.05,-1.278642235,-0.896870004,-1.1641105657,0,0.02161380297153453,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-1.161941086,-1.170901678,-1.1646292635999997,0,0.02157346826611302,0
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,-1.272221756,-0.914378856,-1.1648688859999998,0,0.021554859629905096,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,-1.173935688,-1.1450874,-1.1652812016,0,0.021522876523369972,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-1.191521188,-1.105819781,-1.1658107658999999,0,0.021481866259993446,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-1.165428704,-1.173805504,-1.167941744,0,0.02131760771301333,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-1.119594987,-1.294596089,-1.1720953176,0,0.02100095256325871,0
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-1.298620556,-0.886342932,-1.1749372688,0,0.020786935891500758,0
8,5,46,30.0,1.0,5,22,2,2,22.73,9.09,-1.189159577,-1.146138216,-1.1762531687,0,0.020688561512848206,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.241065054,-1.031183181,-1.1781004920999998,0,0.020551223863053834,0
1,3,3,20.0,0.0,6,21,1,2,19.05,9.52,-0.917929414,-1.786963286,-1.1786395756,0,0.020511313899576954,0
9,5,53,30.0,1.0,5,20,2,1,5.0,20.0,-1.098700531,-1.380561442,-1.1832588042999999,0,0.020172421060471336,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.090869599,-1.399117207,-1.1833438814,0,0.02016623079584012,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.103267589,-1.374289114,-1.1845740465,0,0.02007692990617127,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,-1.238463734,-1.067659494,-1.1872224619999998,0,0.019885981126275386,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-1.204968467,-1.157302301,-1.1906686172,0,0.019640165693370466,0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,-1.19563979,-1.181155777,-1.1912945861,0,0.019595834301173252,0
7,5,38,30.0,1.0,5,21,2,2,23.8,9.5,-1.296833827,-0.947939932,-1.1921656585,0,0.019534306958975588,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.296833827,-0.947939932,-1.1921656585,0,0.019534306958975588,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,-1.309062591,-0.934544925,-1.1967072911999999,0,0.01921655379031829,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.355669759,-0.849737958,-1.2038902186999998,0,0.018724274612871447,0
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,-1.252214764,-1.105894096,-1.2083185636,0,0.018426937973392895,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-1.269152476,-1.072846964,-1.2102608223999998,0,0.018297986501013816,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-1.172196998,-1.303116728,-1.211472917,0,0.01821795962287257,0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,-1.136280085,-1.38721149,-1.2115595065,0,0.01821225577375632,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-1.171751444,-1.327250941,-1.2184012931,0,0.017767044785953198,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-1.371768849,-0.888842544,-1.2268909574999998,0,0.01722937244128377,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,-1.311450871,-1.038993882,-1.2297137743,0,0.017054146154818737,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-1.404693032,-0.833226322,-1.233253019,0,0.016836909038540297,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-1.468075488,-0.690717375,-1.2348680541,0,0.016738680749130513,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-1.312395512,-1.064748749,-1.2381014831,0,0.016543702119135806,0
3,2,13,,,4,22,2,1,40.9,13.64,-1.147144642,-1.454778286,-1.2394347352,0,0.016463954599966295,0
3,2,13,,,4,22,1,1,40.9,13.64,-1.26344502,-1.185827679,-1.2401598177,0,0.016420742385431328,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.241065054,-1.247240609,-1.2429177205,0,0.016257393510689118,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-1.443493593,-0.782461996,-1.2451841138999997,0,0.016124348117169313,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-1.204968467,-1.345481537,-1.247122388,0,0.016011410670890597,0
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,-1.272221756,-1.214622659,-1.2549420269,0,0.015563598506791131,0
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,-1.458796963,-0.820504934,-1.2673093542999998,0,0.01488028560050315,0
6,4,32,30.0,1.0,5,23,2,2,26.09,26.09,-1.125786869,-1.600490447,-1.2681979423999998,0,0.01483233821280561,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-1.264085582,-1.293600913,-1.2729401812999999,0,0.014579001648511935,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-1.264085582,-1.293600913,-1.2729401812999999,0,0.014579001648511935,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,-1.297379262,-1.216023005,-1.2729723848999999,0,0.014577295879686212,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-1.346923068,-1.121619444,-1.2793319807999999,0,0.014244247345204398,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,-1.435899409,-0.914378856,-1.2794432430999998,0,0.014238487548494895,0
4,3,20,,,4,22,2,1,13.64,13.64,-1.42323243,-0.994346321,-1.2945665973,0,0.013476487029582354,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,-1.162384532,-1.659517093,-1.3115243003,0,0.012669627639672663,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.278642235,-1.399117207,-1.3147847266,0,0.012520026990796542,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-1.257554924,-1.460312784,-1.318382282,0,0.012356971909437936,0
1,1,1,40.0,2.0,6,20,1,2,5.0,10.0,-1.238463734,-1.521982683,-1.3235194187,0,0.012127750065592939,0
1,1,1,40.0,2.0,6,20,2,1,5.0,10.0,-1.238463734,-1.521982683,-1.3235194187,0,0.012127750065592939,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-1.019263242,-2.0376106,-1.3247674494,0,0.012072696521182936,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,-1.444976193,-1.082514538,-1.3362376965,0,0.011578090849472806,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-1.404693032,-1.192657284,-1.3410823075999998,0,0.011375225637467175,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-1.080035234,-1.968648355,-1.3466191703,0,0.011147653650394568,0
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,-1.458796963,-1.094006578,-1.3493598474999997,0,0.011036672303204676,0
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,-1.550984406,-0.881698285,-1.3501985696999999,0,0.011002926838352045,0
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,-1.553268399,-0.882755255,-1.3521144558,0,0.0109262228994683,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.98739517,-2.215221209,-1.3557429817,0,0.01078239204176056,0
3,2,13,,,4,22,2,1,40.9,13.64,-1.26344502,-1.58925359,-1.361187591,0,0.010570064289389447,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-1.392666935,-1.294596089,-1.3632456812,0,0.010490880338742502,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.359582281,-1.374289114,-1.3639943309,0,0.010462221587132276,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,-1.472353741,-1.124188999,-1.3679043184,0,0.010313793449802792,0
