School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,Weighted_Score,Cluster,Gifted_Prob,Gifted
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,10.037247093,15.333472367999999,-0.7082094805,0,0.1051892291052895,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,12.543545727000001,9.352790991,-0.7126311881999999,0,0.1036784512926559,0
4,3,20,,,4,22,1,1,13.64,13.64,12.510389195999998,9.050883111000001,-0.7252736255,0,0.0994637368430919,0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,9.3290562,16.402022406,-0.7276726598,0,0.0986812611652977,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,15.358457673,2.2865011919999993,-0.7292365856999999,0,0.0981741060648707,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,11.548232136,11.056253058,-0.7332623986,0,0.0968792149836836,0
4,3,20,,,4,22,1,1,13.64,13.64,10.680518925,13.068853955999998,-0.7336645073,0,0.0967507140807363,0
1,5,5,30.0,1.0,5,20,1,1,36.84,5.2,9.888103944000001,14.916001752,-0.7337251904,0,0.0967313348770959,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,11.275587189,11.661038388,-0.7343086056999999,0,0.0965451964591385,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,12.676952718,8.344377324,-0.7358688778,0,0.0960489545429692,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,10.199024631,14.046287688,-0.7385329391,0,0.0952068929481974,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,9.517816394999999,15.577090902000002,-0.7404890281,0,0.0945927969836484,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,11.378914434,11.152868472,-0.7432110394,0,0.0937441173689418,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,10.191625785,13.856545683,-0.7454331384,0,0.0930563421940091,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,12.074706882000001,9.363387419999999,-0.7487432173999999,0,0.0920401699933006,0
6,2,30,30.0,1.0,4,23,1,2,8.7,13.04,10.377423936,13.319988426,-0.7488674129999999,0,0.0920022364638997,0
3,2,13,,,4,22,1,1,40.9,13.64,11.862511848,9.748106361,-0.7524233109,0,0.0909220574861833,0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,11.16816381,11.367124838999999,-0.7524608757,0,0.0909107072071898,0
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,11.107321659,11.316495195000002,-0.7588806978,0,0.0889894858997525,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,9.106044327,15.538485195,-0.7738026014,0,0.0846640689543164,0
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,9.106044327,15.538485195,-0.7738026014,0,0.0846640689543164,0
4,1,18,30.0,1.0,3,25,1,2,20.0,8.0,7.839705834,18.360300375,-0.7782350893,0,0.0834162492712507,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,10.554994287,12.011192568000002,-0.7786829142999999,0,0.0832911079929632,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,9.670739004000001,13.969977534,-0.7821654929999999,0,0.0823237082698015,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,12.388674753000002,7.461884898000001,-0.7877069114999999,0,0.0808053594805581,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,12.388674753000002,7.461884898000001,-0.7877069114999999,0,0.0808053594805581,0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,10.68196941,11.37980709,-0.7898532540000001,0,0.0802241173582641,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,12.488732892,7.055792955,-0.7934610098999999,0,0.0792556640545621,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,11.457087723,9.422670213,-0.7948041699999999,0,0.0788978336158095,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,8.465429646,16.384325732999997,-0.7954335030999999,0,0.0787306793703556,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,9.632972879999999,13.591110230999998,-0.7977317683,0,0.0781229809694065,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,13.148988938999999,5.364766007999999,-0.7984753267,0,0.0779272881737317,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,12.456525680999999,6.979671531000001,-0.798503396,0,0.0779199095288809,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,10.821029382,10.729465784999999,-0.8007155218999998,0,0.0773403998967731,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,12.276658287,7.1751452669999995,-0.8059772909999999,0,0.0759777298809405,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,10.453270572,11.222320527,-0.8128904934999999,0,0.0742207009181375,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,11.16816381,9.529099191,-0.8137283972999999,0,0.0740102868036831,0
9,6,54,30.0,1.0,6,21,1,2,38.1,9.52,10.694788767,10.595034441,-0.8150152811999999,0,0.0736881879427353,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,10.137188115,11.779875873,-0.8188895063999999,0,0.0727262284673869,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,10.969300827,9.770590296,-0.8211458146999999,0,0.0721713108207524,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,9.872127333,12.188282373000002,-0.825891795,0,0.0710167412966912,0
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,7.542530226,17.473094244,-0.8309222853999999,0,0.0698115030530531,0
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,11.498302674,8.222732018999999,-0.8315965025000001,0,0.0696514071551175,0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,10.269002304,11.056253058,-0.8327580522,0,0.0693763842226461,0
3,2,13,,,4,22,2,1,40.9,13.64,9.769105035,12.168661824,-0.8345586586999999,0,0.0689520259022123,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,10.381006340999999,10.707781887,-0.8356623327999999,0,0.0686931004412575,0
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,12.146894784,6.574896747000001,-0.8360782919,0,0.0685957477688464,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,11.107321659,8.729332038,-0.8451194697,0,0.0665109020030072,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,8.826630821999998,14.046287688,-0.8452746797999999,0,0.0664756277107204,0
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,9.704569977,11.72085948,-0.8545047969,0,0.064408752606962,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,10.440601848,9.960789644999998,-0.8559268681,0,0.0640956532094902,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,10.440601848,9.960789644999998,-0.8559268681,0,0.0640956532094902,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,8.423380971,14.661602847000001,-0.8561280518,0,0.0640514723637135,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,8.423380971,14.661602847000001,-0.8561280518,0,0.0640514723637135,0
1,5,5,30.0,1.0,5,20,1,2,36.84,5.2,11.111326371,8.257369158,-0.8605400880999999,0,0.06308963966165,0
6,4,32,30.0,1.0,5,23,2,2,26.09,26.09,9.297598437000001,12.430293246000002,-0.8625103466999999,0,0.062664462055414,0
4,3,20,,,4,22,1,1,13.64,13.64,10.680518925,9.050883111000001,-0.8675968688,0,0.0615790715623366,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,11.778427485,6.488242388999999,-0.8676253381999999,0,0.0615730460670735,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,11.778427485,6.488242388999999,-0.8676253381999999,0,0.0615730460670735,0
4,3,20,,,4,22,2,1,13.64,13.64,7.0207783919999995,17.08682481,-0.8843786314,0,0.0581208851434684,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,8.948375055,12.378915198000001,-0.8913847668999999,0,0.0567314695335021,0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,10.191625785,9.352790991,-0.8955582948,0,0.0559186231695165,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,11.99882925,5.074605846000001,-0.8976041968,0,0.0555241516249934,0
4,2,19,30.0,1.0,4,22,2,2,22.73,9.09,10.969300827,7.068396068999999,-0.9112189556,0,0.052964773484107,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,9.023214699,11.504318031,-0.9147171446,0,0.0523252804002213,0
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,10.381292648999999,8.274480624000002,-0.9167501065,0,0.0519569827391058,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,8.955033768,11.367124838999999,-0.9245932123,0,0.0505588315702772,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,8.070591699,13.319988426,-0.9282876981,0,0.0499125817537632,0
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,8.989772463000001,11.056253058,-0.9322537064999998,0,0.049227507570035,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,7.287629778000001,14.970610746000002,-0.9341639924,0,0.0489007060432978,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,11.823244650000001,4.3813033830000006,-0.9343708589,0,0.0488654395553344,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,11.16816381,5.853047895,-0.9362634405,0,0.048543906034589,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,9.106044327,10.615455594,-0.9379035881,0,0.0482668757358983,0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,10.202277915,8.038640897999999,-0.9385347989,0,0.0481606590833896,0
7,5,38,30.0,1.0,5,21,1,2,23.8,9.5,8.423380971,12.065071733999998,-0.9426790889,0,0.0474687472277015,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,8.948375055,10.707781887,-0.9470892106,0,0.0467427807197613,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,7.518233349000001,13.969977534,-0.9495825995,0,0.0463369963098677,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,9.3290562,9.705735323999999,-0.9508822292,0,0.0461268135343866,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,10.433684142,7.055792955,-0.9532981349,0,0.0457384978006955,0
3,2,13,,,4,22,2,2,40.9,13.64,9.769105035,8.537828625,-0.9555864319999998,0,0.0453735505231851,0
7,2,35,30.0,1.0,3,21,2,2,14.29,4.76,12.569326569,1.975876488,-0.9565231616999998,0,0.0452249544253344,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,8.566414605000002,11.212818345,-0.959962697,0,0.0446832788380271,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,9.19485891,9.6194673,-0.964195397,0,0.0440251364936288,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,4.787320608000001,19.776130398,-0.968448495,0,0.0433730978028095,0
8,4,45,30.0,1.0,4,18,2,1,16.67,11.11,4.787320608000001,19.776130398,-0.968448495,0,0.0433730978028095,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,12.276658287,2.2865011919999993,-0.9689320935,0,0.0432995412241524,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,10.944729018,5.345192556,-0.9705702134,0,0.0430512586855009,0
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,10.208982231,7.027296803999999,-0.9717248219,0,0.0428770733197566,0
1,4,4,40.0,2.0,5,21,1,1,33.33,4.76,7.287629778000001,13.556895759,-0.9812878253,0,0.0414599306512093,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,10.910855943,5.015826396,-0.9841836579,0,0.0410396661285449,0
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,6.550004196,15.174978758999998,-0.9847226039,0,0.0409618994837345,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,8.943924690000001,9.458266959,-0.9890858477,0,0.0403374591403867,0
2,3,8,50.0,2.0,4,19,2,2,10.53,78.95,8.943924690000001,9.458266959,-0.9890858477,0,0.0403374591403867,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,13.275376154999998,-0.8439090749999991,-0.995601046,0,0.0394219117597742,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,7.465116437999999,12.641143338,-0.998008388,0,0.0390886638784776,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,5.556854961,16.95347658,-1.0026842836999998,0,0.0384490507332185,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,10.966818015000001,4.317274350000001,-1.0031161205,0,0.0383904869319838,0
5,4,24,20.0,0.0,4,19,2,1,5.26,0.0,6.081843194999999,15.644596923000002,-1.0054811874,0,0.0380712556651697,0
1,5,5,30.0,1.0,5,20,1,1,36.84,5.2,8.664881525999999,9.589095675,-1.0064282477,0,0.0379441363384555,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,8.688825099,9.363387419999999,-1.0120895783,0,0.0371926658528278,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,12.543545727000001,0.34528159800000147,-1.0128815013,0,0.0370886898491036,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,9.023214699,8.417261259,-1.0176190369999998,0,0.0364724582946633,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,7.605827550000001,11.504318031,-1.0249583673,0,0.0355371202972269,0
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,8.048461760999999,10.418639283,-1.0267205536,0,0.0353159902929242,0
1,4,4,40.0,2.0,5,21,2,1,33.33,4.76,8.465429646,9.315750807,-1.0310526673,0,0.0347779645380098,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,7.542530226,11.46636864,-1.0311464722,0,0.0347664018769434,0
2,1,6,40.0,2.0,3,22,2,2,13.64,77.27,8.378635392,9.439679637,-1.0336723705,0,0.0344564356042906,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,8.664227055000001,8.719351371,-1.0354706278,0,0.0342373799712793,0
3,2,13,,,4,22,2,1,40.9,13.64,10.815808437,3.6967176900000007,-1.0355465319,0,0.0342281631392238,0
3,2,13,,,4,22,2,2,40.9,13.64,8.722401632999999,8.537828625,-1.0369966966,0,0.0340525303047022,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,10.727278694999999,3.595585977,-1.0458032356,0,0.0330043941855229,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,7.434578808,11.222320527,-1.0476776307,0,0.032785344109313,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,6.830414514000001,12.608385084000002,-1.048466035,0,0.0326936259202144,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,8.111695221,9.583028631,-1.049656084,0,0.0325556499525284,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,7.518233349000001,10.773752814,-1.0561234235,0,0.031815556331931,0
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,8.576191520999998,8.222732018999999,-1.0588718144,0,0.0315059693552136,0
1,3,3,20.0,0.0,6,21,2,1,19.05,9.52,8.566414605000002,8.114322375,-1.063245896,0,0.0310192332500312,0
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,7.465116437999999,10.595034441,-1.0662120179,0,0.0306933013910442,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,7.465116437999999,10.595034441,-1.0662120179,0,0.0306933013910442,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,10.058788683,4.405600404000001,-1.0707964223,0,0.0301960289288054,0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,7.617627018,10.055202705000001,-1.0723444751,0,0.0300298721498416,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,8.633519559,7.531022933999999,-1.0774699365,0,0.0294860124305311,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,10.694788767,2.4105988170000003,-1.087829802,0,0.0284156129963969,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,7.276309308,10.202260508999998,-1.0939894813,0,0.0277970828509799,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,8.370264096,7.633126458000001,-1.0945419105999998,0,0.0277422504904011,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,8.023103072999998,8.419493187,-1.0953310992,0,0.0276640995415739,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,7.385501925000001,9.801611226,-1.0988516982999998,0,0.0273180510319325,0
7,2,35,30.0,1.0,3,21,2,1,14.29,4.76,7.385501925000001,9.801611226,-1.0988516982999998,0,0.0273180510319325,0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,9.106044327,5.692425993,-1.1020045748,0,0.027011703844674,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,7.394193935999999,9.663570360000001,-1.1027770152,0,0.0269371586490056,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,7.630712469000001,9.104550930000002,-1.1030151103,0,0.0269142211915651,0
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,7.923645117000001,8.274480624000002,-1.1079004701,0,0.0264477305409733,0
5,6,26,30.0,1.0,5,22,2,1,4.54,9.09,6.830414514000001,10.663868223000001,-1.1132832637,0,0.0259428063765276,0
2,2,7,40.0,2.0,3,19,1,2,5.26,63.15,7.625191662,8.758863198,-1.1149674308,0,0.0257867527493169,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,8.423380971,6.872009499,-1.1157811634,0,0.0257116791868507,0
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,9.704569977,3.8719338389999987,-1.1161356516,0,0.0256790409868732,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,8.576191520999998,6.445046934000001,-1.1181279839,0,0.0254963499428108,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,6.550004196,11.121687414,-1.1198323154,0,0.0253410680494009,0
8,4,45,30.0,1.0,4,18,1,2,16.67,11.11,7.317408149999999,9.119348028000001,-1.1268899874,0,0.0247077467374303,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,4.748816331,15.109228287,-1.1270066758,0,0.0246974057924925,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,9.017357715,5.109498666,-1.1283333333,0,0.0245801320275852,0
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,6.438237921,10.957842035999999,-1.1339867605,0,0.0240864100586984,0
4,3,20,,,4,22,1,1,13.64,13.64,8.850648663,5.032912266,-1.1438524729,0,0.0232477895796516,0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,3.1358659409999987,18.360300375,-1.1440893032,0,0.0232280109005815,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,5.302943316,13.281026112000001,-1.1448479828,0,0.0231647604497111,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,7.450227018,8.226624537,-1.1463170806999998,0,0.0230427585272983,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,7.538539212000001,7.8822990090000005,-1.1509258721,0,0.0226640583617863,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,5.691931523999998,12.135974723999999,-1.152761724,0,0.0225148992808043,0
1,3,3,20.0,0.0,6,21,1,1,19.05,9.52,7.394193935999999,8.114322375,-1.1544186147,0,0.0223811002637338,0
5,5,25,40.0,2.0,5,22,1,1,18.18,9.09,5.819105708999999,11.719826901,-1.1567419926,0,0.0221947820699176,0
5,1,21,30.0,1.0,3,21,2,1,23.81,23.81,7.4205315359999995,7.9054250040000005,-1.1593333804,0,0.0219887511875113,0
7,1,34,30.0,1.0,3,23,1,2,8.7,4.35,7.518233349000001,7.577528094,-1.1626642475,0,0.0217266588525846,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,6.603340077,9.70650117,-1.1628568438999998,0,0.0217115975637627,0
9,1,49,30.0,1.0,3,21,1,2,9.52,19.05,6.492219885000001,9.928169964,-1.1641105657,0,0.0216138029715345,0
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,7.542530226,7.461884898000001,-1.1646292635999995,0,0.021573468266113,0
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,6.550004196,9.770590296,-1.1648688859999998,0,0.021554859629905,0
2,3,8,50.0,2.0,4,19,1,2,10.53,78.95,7.434578808,7.694213400000001,-1.1652812016,0,0.0215228765233699,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,7.276309308,8.047621971000002,-1.1658107659,0,0.0214818662599934,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,7.511141664,7.435750464,-1.167941744,0,0.0213176077130133,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,7.923645117000001,6.348635199,-1.1720953176,0,0.0210009525632587,0
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,6.312414996000001,10.022913612,-1.1749372688,0,0.0207869358915007,0
8,5,46,30.0,1.0,5,22,2,2,22.73,9.09,7.297563806999999,7.6847560559999994,-1.1762531687,0,0.0206885615128482,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,6.830414514000001,8.719351371,-1.1781004920999998,0,0.0205512238630538,0
1,3,3,20.0,0.0,6,21,1,2,19.05,9.52,9.738635274,1.9173304259999995,-1.1786395756,0,0.0205113138995769,0
9,5,53,30.0,1.0,5,20,2,1,5.0,20.0,8.111695221,5.574947022,-1.1832588043,0,0.0201724210604713,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,8.182173609000001,5.407945137,-1.1833438814,0,0.0201662307958401,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,8.070591699,5.6313979739999995,-1.1845740465,0,0.0200769299061712,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,6.8538263939999995,8.391064554,-1.1872224619999998,0,0.0198859811262753,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,7.155283796999999,7.584279291,-1.1906686172,0,0.0196401656933704,0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,7.239241890000001,7.369598006999999,-1.1912945861,0,0.0195958343011732,0
7,5,38,30.0,1.0,5,21,2,2,23.8,9.5,6.328495557,9.468540612,-1.1921656585,0,0.0195343069589755,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,6.328495557,9.468540612,-1.1921656585,0,0.0195343069589755,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,6.218436681,9.589095675,-1.1967072912,0,0.0192165537903182,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,5.798972168999999,10.352358378,-1.2038902186999998,0,0.0187242746128714,0
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,6.730067124,8.046953135999999,-1.2083185636,0,0.0184269379733928,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,6.577627716,8.344377324,-1.2102608223999998,0,0.0182979865010138,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,7.450227018,6.271949448,-1.211472917,0,0.0182179596228725,0
5,2,22,40.0,2.0,3,19,1,1,21.05,21.06,7.773479234999999,5.51509659,-1.2115595065,0,0.0182122557737563,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,7.454237003999999,6.054741531,-1.2184012931,0,0.0177670447859531,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,5.654080359000002,10.000417104,-1.2268909574999998,0,0.0172293724412837,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,6.196942161000001,8.649055061999999,-1.2297137743,0,0.0170541461548187,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,5.357762712,10.500963102,-1.233253019,0,0.0168369090385402,0
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,4.787320608000001,11.783543625,-1.2348680541,0,0.0167386807491305,0
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,6.188440392000001,8.417261259,-1.2381014831,0,0.0165437021191358,0
3,2,13,,,4,22,2,1,40.9,13.64,7.675698221999999,4.906995425999999,-1.2394347352,0,0.0164639545999662,0
3,2,13,,,4,22,1,1,40.9,13.64,6.628994819999999,7.327550889,-1.2401598177,0,0.0164207423854313,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,6.830414514000001,6.7748345190000006,-1.2429177205,0,0.0162573935106891,0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,5.0085576629999995,10.957842035999999,-1.2451841138999995,0,0.0161243481171693,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,7.155283796999999,5.890666166999999,-1.247122388,0,0.0160114106708905,0
4,2,19,30.0,1.0,4,22,2,1,22.73,9.09,6.550004196,7.068396068999999,-1.2549420269,0,0.0155635985067911,0
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,4.870827333000001,10.615455594,-1.2673093542999998,0,0.0148802856005031,0
6,4,32,30.0,1.0,5,23,2,2,26.09,26.09,7.867918179,3.595585977,-1.2681979423999998,0,0.0148323382128056,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,6.6232297619999985,6.357591783,-1.2729401813,0,0.0145790016485119,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,6.6232297619999985,6.357591783,-1.2729401813,0,0.0145790016485119,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,6.3235866419999995,7.055792955,-1.2729723849,0,0.0145772958796862,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,5.877692388,7.9054250040000005,-1.2793319808,0,0.0142442473452043,0
4,2,19,30.0,1.0,4,22,1,1,22.73,9.09,5.0769053190000015,9.770590296,-1.2794432430999998,0,0.0142384875484948,0
4,3,20,,,4,22,2,1,13.64,13.64,5.19090813,9.050883111000001,-1.2945665973,0,0.0134764870295823,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,7.538539212000001,3.064346162999999,-1.3115243003,0,0.0126696276396726,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,6.492219885000001,5.407945137,-1.3147847266,0,0.0125200269907965,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,6.682005684000001,4.857184943999999,-1.318382282,0,0.0123569719094379,0
1,1,1,40.0,2.0,6,20,1,2,5.0,10.0,6.8538263939999995,4.3021558529999995,-1.3235194187,0,0.0121277500655929,0
1,1,1,40.0,2.0,6,20,2,1,5.0,10.0,6.8538263939999995,4.3021558529999995,-1.3235194187,0,0.0121277500655929,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,8.826630821999998,-0.33849539999999845,-1.3247674494,0,0.0120726965211829,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,4.995214263000001,8.257369158,-1.3362376965,0,0.0115780908494728,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,5.357762712,7.266084444,-1.3410823075999998,0,0.0113752256374671,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,8.279682894,0.28216480499999985,-1.3466191703,0,0.0111476536503945,0
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,4.870827333000001,8.153940798,-1.3493598474999997,0,0.0110366723032046,0
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,4.041140345999999,10.064715435,-1.3501985697,0,0.011002926838352,0
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,4.0205844090000005,10.055202705000001,-1.3521144558,0,0.0109262228994683,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,9.11344347,-1.9369908810000007,-1.3557429817,0,0.0107823920417605,0
3,2,13,,,4,22,2,1,40.9,13.64,6.628994819999999,3.6967176900000007,-1.361187591,0,0.0105700642893894,0
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,5.465997585,6.348635199,-1.3632456812,0,0.0104908803387425,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,5.763759470999999,5.6313979739999995,-1.3639943309,0,0.0104622215871322,0
