School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,AveAca_StdDev_Before,AveSocio_StdDev_Before,AveAca_StdDev_After,AveSocio_StdDev_After
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,0.7965044375260932,0.9133336746055069,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-0.426037257281399,-1.0311831810062182,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,0.592747488391511,1.1293911030068098,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-0.8335511555505629,-0.1669534674010069,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.2410650538197268,-1.0311831810062182,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,0.38899053925692934,1.1293911030068098,0.9815616147054669,0.9256798133712959,1.0,1.0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,1.2040183357952576,0.9133336746055069,0.9815616147054669,0.9256798133712959,1.0,1.0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.6992572225757382,0.6947012166673684,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.7658531485353314,-1.0300742178171323,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.16648981489898576,-0.16768650057488205,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-0.36627759277776695,-0.16768650057488205,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.6992572225757382,0.4072386442532847,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.7658531485353314,0.4072386442532847,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.5660653706565499,-0.3114177867819236,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-0.7658531485353314,-0.7426116454030488,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,1.2320246302524906,0.5509699304603266,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-2.097771667727213,-2.179924507473466,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.8324490744949264,0.8384325028744103,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-1.2986205562120838,-0.8863429316100907,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.5660653706565499,0.8384325028744103,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,1.0988327783333023,0.9821637890814521,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.03329796297979751,0.6947012166673684,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.8324490744949264,1.1258950752884933,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.6326612966161431,0.11977607183920165,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.8324490744949264,0.8384325028744103,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.4328735187373617,-0.3114177867819236,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-2.097771667727213,-2.179924507473466,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.09989388893939075,-0.7426116454030488,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,1.2320246302524906,1.413357647702577,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-1.165428704292896,-1.1738055040241742,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,0.8324490744949264,0.9821637890814521,1.5015933566367603,1.391485495453679,1.0,1.0000000000000002
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,-1.8162848854138862,-1.6104530256832241,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-1.9934834108201192,-2.310016330957385,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,1.018891521085839,0.6631277164577978,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.3100974194609079,-1.6104530256832241,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,1.018891521085839,0.838018542776338,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,1.018891521085839,-0.5611080677719834,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.48729594486714006,0.6631277164577978,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.044299631351558046,-0.21132641513490313,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,1.196090046492072,1.3626910217319583,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.48729594486714006,0.838018542776338,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,-1.8162848854138862,-1.085780546727604,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-1.9934834108201192,-0.9108897204090637,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,-0.044299631351558046,0.838018542776338,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.22149815675779103,0.4882368901392574,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.664494470273373,1.1878001954134187,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.22149815675779103,-0.9108897204090637,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,0.13289889405467492,0.13845523750217753,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.3986966821640236,0.13845523750217753,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.13289889405467492,-0.21132641513490313,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.13289889405467492,-0.38621724145344305,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,1.3732885718983041,1.0129093690948785,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.3100974194609079,1.1878001954134187,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.664494470273373,0.31334606382071784,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-0.3986966821640236,0.13845523750217753,1.12867756400057,1.1435705589024254,0.9999999999999998,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.9622304498870501,0.2841392304499836,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,2,2,8.7,26.08,-0.7590929104664493,0.07991415856405763,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.742706259239877,-1.5538864165233524,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.7590929104664493,-0.9412112008655736,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.7590929104664493,-1.349661344637426,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,1.6999404614671205,1.305264589879615,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.9886095964332342,-1.9623365602952048,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.9622304498870501,1.9179398055373942,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,2,1,8.7,26.08,0.9622304498870501,-0.32853598520779476,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.2672862360797354,-0.12431091332186879,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.0049962476598064,-0.7369861289796477,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.9622304498870501,0.8968144461077628,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.5131895732730921,0.07991415856405763,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.2672862360797354,-0.5327610570937212,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.7590929104664493,-0.7369861289796477,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,0.22452043830697846,-0.12431091332186879,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,-0.7590929104664493,-0.32853598520779476,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-0.2672862360797354,0.48836430233591005,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.7163271126936929,0.2841392304499836,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,1.2081337870804063,1.5094896617655413,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,2,8.7,26.08,1.2081337870804063,1.5094896617655413,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.22452043830697846,0.48836430233591005,0.8133277176419018,0.979311688585003,1.0,1.0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.7163271126936929,-0.12431091332186879,0.8133277176419018,0.979311688585003,1.0,1.0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.33432351172635144,-0.5200012863374869,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,2,1,8.7,13.04,0.6909352575677917,0.6190491504017722,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,1.2035646422148638,1.4733369779562162,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,1.2035646422148638,0.049523932032142684,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-2.1285263579911025,-1.9438143322615609,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.1032675886969592,-1.3742891138919315,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,1.459879334538399,0.9038117595865873,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.1032675886969592,-0.5200012863374869,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,2,8.7,13.04,1.716194026861935,0.9038117595865873,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,1.2035646422148638,1.4733369779562162,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.5906382040498875,-0.8047638955223019,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,0.17830587292072014,0.049523932032142684,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.33432351172635144,-0.23523867715267238,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.5906382040498875,0.3342865412169571,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,2,8.7,13.04,-0.8469528963734236,-0.5200012863374869,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.5906382040498875,0.049523932032142684,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,0.43462056524425563,0.3342865412169571,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,0.17830587292072014,-0.23523867715267238,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.3595822810204952,-1.3742891138919315,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,0.9472499498913278,2.042862196325846,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.33432351172635144,-1.3742891138919315,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-0.07800881940281595,0.3342865412169571,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,2,30,30.0,1.0,4,23,2,2,8.7,13.04,0.17830587292072014,0.3342865412169571,0.7802908143382898,0.7023393997285551,0.9999999999999999,0.9999999999999999
6,3,31,20.0,0.0,5,22,2,1,13.64,4.55,-2.411819484659461,-1.4155347042718667,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,2,13.64,4.55,-1.2689880980823627,-2.370803523105641,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,1.5064595550334479,2.023433043529722,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.9424648447746203,-0.26921212167133685,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.6159415914668777,-0.46026588543809194,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.36362816845634977,0.3039491696289276,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.5268897951102204,0.8771104609291929,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.8534130484179631,-0.26921212167133685,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,2,1,13.64,4.55,0.03710491514860706,-0.07815835790458217,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,2,1,13.64,4.55,0.8534130484179631,0.6860566971624378,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.6159415914668777,-1.2244809405051116,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.12615671150526428,0.4950029333956827,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,1.1799363017257058,0.11289540586217292,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.6159415914668777,-0.46026588543809194,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.12615671150526428,0.4950029333956827,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-1.1057264714284913,-0.8423734129716017,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,1.5064595550334479,1.2592179884627022,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.6901514217640917,0.3039491696289276,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,1.1799363017257058,1.6413255159962123,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,0.03710491514860706,-0.26921212167133685,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.12615671150526428,-0.07815835790458217,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,3,31,20.0,0.0,5,22,1,1,13.64,4.55,-0.779203218120749,-0.46026588543809194,1.22502760813487,1.0468257523791415,1.0,1.0000000000000002
6,4,32,30.0,1.0,5,23,1,2,26.09,26.09,-1.4434935928472592,-1.7640961368474548,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,2,2,26.09,26.09,-0.9669335071704127,-0.6188563060714863,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,2,26.09,26.09,1.5747202831061011,1.5080176653695971,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,2,2,26.09,26.09,-1.1257868690626949,-1.600490446736602,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,2,26.09,26.09,0.30389338796784443,-0.6188563060714863,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,1.0981601974292552,0.3627778345936294,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,0.14504002607556216,-0.45525061596063393,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.6492267833858485,0.19917214448277665,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.8080801452781308,-1.600490446736602,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,1.4158669212138189,1.1808062851478924,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-1.4434935928472592,-0.782461996182339,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,1.2570135593215372,1.1808062851478924,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,0.14504002607556216,0.19917214448277665,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,-0.6492267833858485,0.3627778345936294,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,-0.013813335816720106,0.8535949049261868,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,-1.284640230954977,-0.782461996182339,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.17266669770900203,-0.782461996182339,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,0.14504002607556216,0.3627778345936294,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,2,1,26.09,26.09,0.9393068355369728,1.1808062851478924,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.6492267833858485,-0.2916449258497812,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,-0.3315200596012843,-0.45525061596063393,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,1.7335736449983834,1.5080176653695971,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,4,32,30.0,1.0,5,23,1,1,26.09,26.09,0.7804534736446905,0.8535949049261868,1.2590227718039688,1.2224513699033823,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,-0.4260881190907356,-0.2115759861273468,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,0.24668259526305694,0.8463039445093856,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.02242569047845927,0.4936773009638084,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,-0.4260881190907356,0.4936773009638084,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,1.3679671191860439,1.1989305880549637,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.6951964048322519,-1.9747092038552352,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.4709395000476541,0.14105065741823042,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,2,10.0,15.0,-0.4260881190907356,-0.2115759861273468,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-2.220143357367516,-1.622082560309658,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.4709395000476541,-0.2115759861273468,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,1.8164809287552393,2.256810518691696,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.4260881190907356,-0.9168292732185028,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-1.9958864525829179,-0.9168292732185028,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,1.3679671191860439,0.8463039445093856,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.6951964048322519,0.14105065741823042,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.4260881190907356,0.4936773009638084,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.24668259526305694,0.4936773009638084,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.02242569047845927,0.14105065741823042,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.4260881190907356,-0.2115759861273468,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,-0.6503450238753333,-1.26945591676408,0.891834301343378,0.5671721171975186,0.9999999999999999,1.0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.6429753280302037,-1.5131885134445444,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.27036302866319883,0.2624918849852791,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,2,1,8.7,4.35,1.7053667961832513,0.2624918849852791,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,1.7053667961832513,0.9727640443572083,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.03119573407652376,-0.44778027438665013,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,2,1,8.7,4.35,-0.4471388550968269,-0.44778027438665013,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.1646407388568532,-0.44778027438665013,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,1.2270322070099002,1.6830362037291384,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.03119573407652376,1.3279001240431734,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.27036302866319883,-1.15805243375858,0.8362347383058223,0.5631644077865969,0.9999999999999998,1.0
